表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,ふしぎな老人,,0,3
かぶり,動詞,自立,*,*,五段・ラ行,連用形,かぶる,カブリ,カブリ,,ふしぎな老人,,0,3
、,記号,読点,*,*,*,*,、,、,、,,ふしぎな老人,,0,3
大きな,連体詞,*,*,*,*,*,大きな,オオキナ,オーキナ,,ふしぎな老人,,0,3
めがね,名詞,一般,*,*,*,*,めがね,メガネ,メガネ,,ふしぎな老人,,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,ふしぎな老人,,0,3
かけ,動詞,自立,*,*,一段,連用形,かける,カケ,カケ,,ふしぎな老人,,0,3
、,記号,読点,*,*,*,*,、,、,、,,ふしぎな老人,,0,3
白い,形容詞,自立,*,*,形容詞・アウオ段,基本形,白い,シロイ,シロイ,,ふしぎな老人,,0,3
口ひげ,名詞,一般,*,*,*,*,口ひげ,クチヒゲ,クチヒゲ,,ふしぎな老人,,0,3
と,助詞,並立助詞,*,*,*,*,と,ト,ト,,ふしぎな老人,,0,3
、,記号,読点,*,*,*,*,、,、,、,,ふしぎな老人,,0,3
あごひげ,名詞,一般,*,*,*,*,あごひげ,アゴヒゲ,アゴヒゲ,,ふしぎな老人,,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,ふしぎな老人,,0,3
はやし,動詞,自立,*,*,五段・サ行,連用形,はやす,ハヤシ,ハヤシ,,ふしぎな老人,,0,3
、,記号,読点,*,*,*,*,、,、,、,,ふしぎな老人,,0,3
灰色,名詞,一般,*,*,*,*,灰色,ハイイロ,ハイイロ,,ふしぎな老人,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,ふしぎな老人,,0,3
洋服,名詞,一般,*,*,*,*,洋服,ヨウフク,ヨーフク,,ふしぎな老人,,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,ふしぎな老人,,0,3
着,動詞,自立,*,*,一段,連用形,着る,キ,キ,,ふしぎな老人,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,ふしぎな老人,,0,3
、,記号,読点,*,*,*,*,、,、,、,,ふしぎな老人,,0,3
ベンチ,名詞,一般,*,*,*,*,ベンチ,ベンチ,ベンチ,,ふしぎな老人,,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,ふしぎな老人,,0,3
腰かけ,動詞,自立,*,*,一段,連用形,腰かける,コシカケ,コシカケ,,ふしぎな老人,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,ふしぎな老人,,0,3
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,ふしぎな老人,,0,3
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,ふしぎな老人,,0,3
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,ふしぎな老人,,0,3
。,記号,句点,*,*,*,*,。,。,。,,ふしぎな老人,,0,3
北見,名詞,固有名詞,人名,姓,*,*,北見,キタミ,キタミ,,ふしぎな老人,,0,4
君,名詞,接尾,人名,*,*,*,君,クン,クン,,ふしぎな老人,,0,4
たち,名詞,接尾,一般,*,*,*,たち,タチ,タチ,,ふしぎな老人,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,ふしぎな老人,,0,4
、,記号,読点,*,*,*,*,、,、,、,,ふしぎな老人,,0,4
いつのまにか,副詞,一般,*,*,*,*,いつのまにか,イツノマニカ,イツノマニカ,,ふしぎな老人,,0,4
、,記号,読点,*,*,*,*,、,、,、,,ふしぎな老人,,0,4
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,ふしぎな老人,,0,4
おじいさん,名詞,一般,*,*,*,*,おじいさん,オジイサン,オジーサン,,ふしぎな老人,,0,4
と,助詞,並立助詞,*,*,*,*,と,ト,ト,,ふしぎな老人,,0,4
なかよし,名詞,一般,*,*,*,*,なかよし,ナカヨシ,ナカヨシ,,ふしぎな老人,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,ふしぎな老人,,0,4
